Unnamed: 0,review_score,review_comment_message
477,5,"Lojas lannister - cumpre prazo, mercadoria correto... tudo certinho. O único problema que meu nome está incorreto e não consigo corrigi-lo. "
478,5,Entrega super rápida! Produto de acordo com as características descritas no site! Excelente!
479,5,"SUPER RECOMENDO O PRODUTO E A LOJA.
VEIJO CERTINHO E ANTES DO PRAZO PREVISTO"
480,5,Lugar ótimo pra fazer compras !
481,5," Entrega no prazo , gostei"
482,4,"O tamanho G ta pequeno , ele é G adulto ou infantil ?"
483,5,"Chegou no prazo determinado, muito bem embrulhado.
Estou satisfeita."
484,5,Produto ótimo. .. chegou antes do esperado.
485,5,"Otimo deu tudo certinho 
nota 10."
486,5,Muito bom recomendo.
487,5,perfeito.
488,5,"preço bom, produto ótimo e entrega rápida"
489,5,Ótimo produto e chegou antes do prazo
490,4,correto
491,5,Recomendo... chegou dentro do prazo.
492,5,"Excelente produto, veio embaço perfeitamente, chegou antes do previsto. Amei"
493,5,otimo de se comprar 
494,4,Produto chegou dentro do prazo
495,5,"Muito bom 
"
496,4,"Produto de otima qualidade, parabéns."
497,4,muito boa a loja
498,4,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. "
499,5,chegou antes do prazo
500,5,Eu amei o produto. Chegou antes do prazo 
501,5,Eu compro sempre no baratheon e adoro tudo.
502,5,Sempre cumpre os prazos de entregues
503,5,tudo aconteceu como o previsto
504,5,Entrega rápida produto perfeito 
505,5,Excelente produto para colecionador. Recomendo!
506,5,"Produto original, entrega rápida e bom preço!!!"
507,4,Produto bom e entrega no tempo rapido excelente
508,5,Adorei o produto é a compra excelente!
509,5,"ASPIRADOR MUITO BOM, LEVE E FÁCIL DE MANUSEAR!"
510,5,"Compensa comprar. Pra quem quer um material de reserva pra usar em treinos, vale bastante."
511,5,Veio certinho e rapido boa qualidade!
512,5,Produto lindo e de ótima qualidade 
513,5,"Produto de qualidade,recomendo..."
514,5,Produto entregue dentro do prazo previsto
515,5,"O poduto é muito bom eu recomendo
É chegou rápido"
516,5,Recomendo !
517,4,Muito bim
518,4,Ou a película é errada ou o modelo não protege toda a frente
519,5,Satisfatório!
520,5,Excelente.
521,5,Gosto muito de comprar com lojas lannister. São confiáveis. 
522,5,Produto chegou bem antes da data prevista 
523,5,Gostei mto do produto!
524,5,Estou muito satisfeita 
525,5,Super recomendo a loja. Produto entregue muito antes do prazo e de excelente qualidade.
526,5,Muito bom. Entrega antecipada faz a diferença;
527,5,Excelente loja...envio rápido e produto certo.
528,5,Tudo correto exceto a demora que não é culpa do fornecedor e sim dos Correios.
529,5,"Produto bom, entrega rápida"
530,5,Produto de otima qualidade e bem embalado 
531,5,"Recomendo a todos a compra de produtos na lannister, minha compra foi entregue a contento e no prazo."
532,5,"Entrega feita muito antes do prazo, chegou bem embalado e produto excelente!!"
533,5,"Produto lindo perfeito,chegou no tempo certo tudo direitinho"
534,5,"Ótimo produto, entrega antes do prazo. Recomendo!"
535,5,O produto chegou antes do prazo previsto 
536,5,Rápido ainda veio com um brinde! top
537,4, Sistema operacional de compra fácil de ser manuseado e compreendido. Entrega rápida e o metros comprado corresponde com o da propaganda. Compraria novamente .
538,4,"Bom produto, gostei. Apenas faltou ser um pouco mais alti. mas recomendo."
539,5,Pratico fácil de lavar bem compacto. Minha esposa amou .recomendo
540,5,O produto é ótimo e original recomendo.
541,5,chegou rapidinho!!!!
542,4,O produto chegou no prazo e em perfeitas condições!
543,5,"Produto excelente para jogar no PS2.
Consta que serve também para PS3 e PC, vou testar."
544,5,Produto chegou no prazo da entrega sem nenhum detalhe.
545,4,Material de otima qualidade!
546,5,Entre super rápida!
547,5,entregue bem embalado
548,5,excelente
549,5,Tudo conforme combinado.
550,4,"Recomendo , é um bons relógio, mas tinha q ter como desativar o segundo tempo, e no manual tinha q vim explicado pra q serve a função TR, fora isso eu recomendo, foi entregue bem antes do prazo"
551,5,Produto de ótima qualidade.
552,5,"A entrega foi realizada corretamente, dentro do combinado. O produto veio perfeito e em condições de uso."
553,5,Estou satisfeita com produto.
554,5,"Ótimo vendedor, ótimo produto chegou no prazo certo eu recomendo"
555,4,O prazo de entrega podia ser menor!
556,5,"cEGOU ANTES DO PRAZO, MUITO BOM !!!!"
557,5,Muito Bom! Gostei Bastante! Tecido Ótimo! Atendeu Minhas Espectativas! 👏👏👏 Super Recomendo! 👍
558,5,Produto adequado as minhas necessidades
559,4,recomendo
560,5,Loja confiável 
561,5,"Produto de excelente qualidade, vendedores responsáveis, entrega no prazo... Super satisfeita."
562,5,"Primeira vez que compro pela loja virtual e não me arrependo.
Chegou no prazo."
563,5,"chegou tudo certo, recomendo."
564,5,Ótimo
565,5,Adorei
566,5,Otima loja
567,5,"Adorei o produto, chegou antes do prazo"
568,4,Imagens na hora da compra são bem distantes do produto final
569,4,Produto de qualidade. Entrega rápida. Recomendo
570,5,Minha nota é 10
571,5,Tenha sempre esse atendimento ao cliente .
572,5,Era o que eu estava esperando muito bonito e seu led é perfeito sem conta o som que é muito potente enfim perfeito
573,5,O produto é conforme a foto . atendeu todas minhas expectativas. Super Indico 
574,5,Agradeço muito! Amei chegou antes do prazo e perfeita ! Virei cliente! Super indico ! Obrigada
575,4,O cheiro muito bom
576,4,"Muito fácil e rápido. Tempo de entrega no menor prazo.. Mas, o produto é muito inferior. Obrigada."
577,5,Produto veio certo como vi na foto e chegou antes do prazo. Gostei bastante!!!
578,5,Gosto muito de comprarias lannister
579,5,"Ótimo, produto certinho, entregue dentro do prazo, tudo ok. "
580,5,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO."
581,5,MATERIAL MUITO BOM
582,4,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom"
583,5,Ótima
584,5,"muito bom produto e chegou perfeito
"
585,5,fantástico
586,4,"Ao comprar 11 lixeiras, tive que pagar o frete individualmente, como se tivesse comprado apenas 1 lixeira. O stark poderia ter montado 1 caixa maior com as 11 lixeiras dentro que seria mais barato"
587,5,Ok
588,5,Tudo ok. Conforme o anúncio.
589,5,Perfeito
590,5,Os produtos chegaram certinho no prazo estou muito satisfeita muito obrigado vcs estão de parabéns
591,5,"A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito."
592,5,gostei da compra chegou antes do combinado ..recomendo...
593,5,Recomendo rápida entrega
594,4,Chegou dentro do prazo.
595,5,"produto entregue antes do prazo,muito satisfeita."
596,5,"Produto enviado com muito carinho e atenção !!!
Adorei."
597,4,"Entrega rápida antes do prazo, objeto muito bom de acordo com o anuncio."
598,5,"Gostei muito do meu produto só acho que
os panos poderiam ser maiores, mais está
Tudo certo....super recomendo este sitie,
entrega muito antes do prazo...com certeza irei comprar outras vezes.
"
599,5,Lojas de altamente de qualidade
600,5,"Excelente produto.
"
601,5,"Chegou muito rápido, fiquei na duvida por nao conhecer o produto , mas muito bom o produto "
602,5,Super recomendo o produto e a loja!
603,5,Produto muito bom entrega rápida 
604,5,"SATISFEITA COM PRODUTO, CUMPRE O OBJETIVO QUE É BOMBEAR ÁGUA, NO MEU CASO, PARA UMA FONTE DE ÁGUA. 
E LOJAS lannister SEMPRE ENTREGA ANTES DO PRAZO E PREÇO BOMMMMM"
605,5,"Recebi ante da data entrega, a americana está de parabéns, o tapete muito bom, cor bonita eu super recomendo..."
606,5,Ainda não abri a embalagem porque vou dar de presente. Mas recebi antes mesmo do prazo.
607,5,Otimo qualidade 
608,4,Muito bem atendida chegou antes do prazo
609,5,A única coisa q eu acho q as entregas poderiam ser mais rápidas n a cada 10 ou 15 dias e muito demorado 
610,5,"Ótima empresa, entregou antes do prazo.
Vocês estão de parabéns."
611,5,"Qualidade e preço justo, com entrega em tempo recorde."
612,5,Produto de ótima qualidade e entrega turbo!
613,5,Recebi super rápido.
614,5,"Entrega super rápida , recomendo o parceiro targaryen . NOTA 1000!!"
615,4,Material de boa qualidade e bonito..Só achei que fosse maior!!! 
616,5,Produto enorme e confortavel.
617,5,"Adorei o produto e chegou antes do q eu esperava...super recomendo
"
618,5,produto bom gostei muito!
619,5,Muito bom
620,4,"Alguns itens do produto como tampo de vidro e pés, deixaram a deixar devido a fragilidade do material"
621,5,Comprei na segunda-feira a tarde. Terça-feira foi feriado e na quarta-feira o produto chegou em minha casa. Parabéns pela rapidez.
622,5,"O produto chegou muito antes do prazo combinado e deforma segura. 
Fiquei muito satisfeito!!!"
623,5,Mada a declarar
624,5,"Ainda não pude testar, mas chegou em tempo Record. "
625,4,Entrega rápida e produto muito bacana!!!
626,5,A entrega foi realizada antes mesmo do prazo estabelecido. Produto bem embalado e aprovado 
627,5,Entrega perfeita e bem antes da data prevista.
628,5,"Adorei o produto, ainda não o coloquei no lugar para testar a fixação do adesivo mas espero que seja bom. Achei que seria um pouco maior, porém estou satisfeita. Chegou antes do prazo estipulado👏"
629,5,Tudo ok
630,5,Chegou em perfeito estado e antes do prazo previsto. Obrigada pela rapidez. 
631,5,"Almofada linda, cor linda e grandona. Fiz uma excelente compra."
632,5,Otimo
633,5,ÓTIMOS PARCEIROS! PARABÉNS!!!
634,5,rapido e pratico da compra 
635,5,Uma loja super perfeita que compre com seus o que fala pra seu cliente chega a te mesmo ante do prazo 
636,5,"Tudo dentro do esperado, a não ser o correio que trouxe a embalagem parecendo estar atropelado por um trem, tive de pessar os tres produtos pra ver se tinha perda, pois estava vazando."
637,5,"Muito eficiente a entrega, com produto de qualidade.👍"
638,5,"Tudo certinho, obrigada."
639,5,Fiquei muito satisfeita
640,5,"Atendimento nota 10. Produto de muita qualidade e prazo de entrega respeitado, aliás chegou muito antes do tempo dado inicialmente! Parabéns."
641,5,Produto excelente. Recomendo.
642,5,Produto maravilhoso...recomendo
643,5,Recomendo
644,5,Muito bom....
645,5,O produto é muito bom 
646,4,Loja entregou antes do esperado
647,5,Adoro comprar na loja 
648,4,Dentro do Prazo e em perfeito estado!! Gostei!!!
649,4,"LOJA CONFIAVEL, MAS AINDA NÃO RECEBI O PRODUTO"
650,5,A compra foi feita e entregue no prazo. Recomendo a loja e o site da lannister.
651,5,Muito bom
652,5,Recomendo
653,5,Linda mochila e entrega rápida 
654,5,Recomendo a compra!
655,5,muito bom
656,5,Satisfeito
657,4,Recomendo o produto
658,5,garrafa e linda y ven 6copinhos valeu pena chegou antes do prazo previsto ame super recomendo
659,5,O produto é ótimo meu sobrinho adorou. Todas as ferramentas são funcionais e a bancada da altura certa . Vale a pena.
660,5,"A empresa prestou ótima assistência, o produto chegou em ótimo estado. "
661,4,"Somente um adentro o terminal do carregador não é compatível com as tomadas de uso atualmente, sendo necessário um adaptador. Solicito que encaminhe um conector compatível. 
Abraços "
662,5,Chegou muito rápido .
663,5,Parabéns a está empresa então site lannister.com.br obrigado
664,4,Gostei muito do produto. 
665,5,chegou correto e antes do prazo
666,4,Ótimo produto e prazo de entrega.
667,5,"sempre compro pela baratheon e recomendo, ótimos produtos e entrega rapida"
668,5,Muito boa reforçada! Como de costume chegou bem antes do previsto!Muito satisfeita!
669,4,"Comprei o produto no dia seguinte recebi um e-mail do stark dizendo para eu tentar novamente com outro cartão , fiz a compra e a compra saiu em duplicata pedi o cancelamento desse."
670,4,Entrega sempre rápida e certa.
671,4,Produto entregue dentro do prazo.
672,5,"Durante o transporte o correio informou que o produto havia se perdido, mandei um e-mail para a empresa e não me deram resposta, mas, o produto chegou na minha residência depois de alguns dias."
673,5,celular muito bom gostei bem rápido e super leve eu recomendo. 
674,5,Parabéns pela presteza no atendimento
675,5,"bom produto, entrega no prazo"
676,5,bom
677,5,produto de otima qualidade chegou rapido
678,5,Material entregue no prazo .
679,5,"Ainda não o testei, mas chegou antes do prazo previsto."
680,5,"Foi excelente entregou o produto antes do prazo determinado, "
681,4,Lindo o kit. Entrega rápida. RECOMENDO 
682,5,Já instalei e já está funcionando perfeitamente!
683,5,"adorei o produto, muito bom"
684,4,bom
685,4,"Pedido entregue antes do prazo, voltarei a comprar nessa loja"
686,4,chegou dentro do prazo e produto de ótima qualidade
687,5,Meu produto chegou correto..
688,5,"Amei o produto ,é lindo muito bem feito..chegou bem rápido."
689,5,Ok
690,5,Recomendo a loja por sua rapidez e eficiência.
691,4,Otima
692,4,É um bom fornecedor. Nada a reclamar.
693,5,Produto recomendável 
694,4,Recebi o produto em bom estado e antes do esperado.
695,5,Adorei
696,5,Ótimo
697,5,"Atendimento perfeito, dando garantia ao cliente."
698,5,O produto chegou dentro do prazo.
699,5,"Tudo certíssimo!
Objeto certo, no tempo previsto e com preço adequado!"
700,4,gostei do produto 
701,5,"trata-se de empresa renomada, portanto, isso é uma das virtudes desta empresa pelo grau de confiabilidade e honestidade. Recomendo a todos que interessarem que podem fazer compras através desse site."
702,5,"Recebi em tempo recorde, previsão de entrega era 21/12 e chegou no dia 07/12."
703,5,bom atendimento bom retorno bom serviço
704,5,Muito bom aparelho e ótima entrega!
705,5,Bom produto a minha princesa aprovou ??🐕
706,5,Amo comprar nas lojas lannister. parabéns estou satisfeita obrigada por tudo bjks ficam com Deus 💋💋💕💕💞????
707,5,Entregue antes do prazo 
708,5,foda
709,5,"chegou super rapio...o produto eh excelente, vou comprar mais 3 pra dar de presentes."
710,5,"CANECA FERA DO TIMÃO, MAIS UMA PRA COLEÇÃO"
711,5,"Se vcs veem meu cad. só ver compras baratheon eu deveria ganhar um premio além de comprar pra mim, recomendo e ainda compro para os outros q me pedem.
Compro pq acho os produtos maravilhoso.Grata, Elz"
712,4,Tudo certo!
713,5,Satisfeita
714,5,recomendo
715,4,"Entrega super no prazo,só não usei ainda"
716,5,Entrega super rápida e produto excelente 
717,5,Bom é confiável 
718,4,"Gostei muito, cores lindas.
O produto vem em madeira leve e parece que é um material tipo contact. Leve como uma placa;
Mas muito bonito. "
719,5,"Gostei do Fone pois tem uma boa qualidade som, fiquei algumas horas (+ ou - 3h) com ele conectado celular e nada de pedir pra carregar. Ainda não testei o radio, mas acredito que esta ok.
"
720,5,tapete muito bonito
721,4,"Produto bom !
"
722,5, Loja maravilhosa
723,4,"já compro na loja já a muito tempo, eu recomendo!"
724,5,Amei! Lindo!
725,5,bom
726,5,Recebin antes do prazo ainda esse ano vou compa de novo com vcs
