,review_score,review_comment_message,Sentiments
424,5,"Ainda não pode avaliar o produto. Estou aguardando a Matriz e os botões, também comprados no site das Lojas lannister.
Estou estranhando o fato da nota fiscal desses produtos não ter sido emitida. ",Thích
425,5,"Entrega dentro do prazo, e produto em excelente condição",Thích
426,5,"Produto igual ao anunciado, estou super satisfeita.Funciona perfeitamente.",Thích
427,5,Recebi o produto no prazo e bem embalado!,Thích
428,5,Cofre com bom espaço interno e prateleira para facilitar a organização. Bom produto.,Thích
429,5,"chegou antes do prazo, e o produto mto bom",Thích
430,4,"Respondi que sim para ""recebi o produto correto"" por falta de opção. Eu ainda não vi o produto. Não quis abrir a embalagem, pois é presente. Caso haja alguma desconformidade entrarei em contato.",Thích
431,5,esta de acordo com meus propósitos,Thích
432,4,X,Thích
433,4,"Produto bonito, parece de boa qualidade, entretanto, nas imagens do site, o produto parecia mais robusto, elegante e com cor uniforme. O tom varia...",Thích
434,4,Ainda não instalei mas chegou no prazo certinho!!,Thích
435,5,"Ótimo produto, entrega muito rápida!",Thích
436,5,"Ótimo, excelente produto recomendo a todos ",Thích
437,4,nao veio o produto que pedi veio um quite de marmitas 10 peças eu comprei um jogo de panelas,Thích
438,5,parabenizo pela qualidade do produto e pontualidade na entrega..,Thích
439,5,"Tapete lindo e personalizado, bordado em volta e com o logo classic, todo de borracha PVC, mt bom fácil de limpar",Thích
440,5,Produto bem acabado 👍🏻,Thích
441,5,ótimo produto e entrega super rápida.,Thích
442,5,Recebi i procuto antes do prazo determinado...,Thích
443,4,"BOA LOJA, CUMPRIU TUDO O QUE ESTAVA NO ANUNCIO! A ENTREGA FOI SUPER-RÁPIDO!",Thích
444,5,Produto chegou antes do prazo ,Thích
445,5,"O tapete e muito lindo e material muito bom, super fofinho. A entrega foi dentro do prazo, so o embrulho que ele veio e que assusta e tao pequeno que nem parece que tem um lindo tapete dentro .",Thích
446,5,"Ótima loja, produto muito bonito, entrega antes do prazo. Recomendo!!!!",Thích
447,5,Bom,Thích
448,5,Hoje no mercado encontramos roteador de baixa potência. E este aparelho é muito bom e potente ,Thích
449,4,"De forma geral o produto é bom, porém, som sai muito baixo o que torna produto em um produto de média qualidade.",Thích
450,5,Muito bom amei o produto,Thích
451,5,"Ainda não recebi um dos relógios, ainda aguardando...obrigada!",Thích
452,4,Nao foi possível verificar no site que um dos lados da almofada era preto.,Thích
453,4,Não abri a caixa ainda ! ,Thích
454,5,o produto é de alta qualidade... adorei!!!!,Thích
455,5,Muito obrigada,Thích
456,4,Produto muito frágil,Thích
457,5,"Ótima entrega, rápida e objetiva",Thích
458,5,"Gostei bastante do tecido, bem macio",Thích
459,5,o produto e muito bom obrigada ,Thích
460,4,"chegou, obrigada
mas a caixa, a embalagem
amassada e é um presente.",Thích
461,5,"OTIMO , ",Thích
462,5,Produto entregue conforme contratado.,Thích
463,5,Segunda compra na loja. Estou muito satisfeito. Produtos chegaram rapidamente. Recomendo. ,Thích
464,5,Adorei os produtos somente achei muito ruim ter de pagar 2 fretes para o mesmo produto do mesmo vendedor ,Thích
465,5,"Gostei, som mt. bom.",Thích
466,5,Entrega antes do prazo - Otimo,Thích
467,5,"Há varios anos compro na loja stark e até agora, nada tenho a reclamar.",Thích
468,5,Ainda não recebi o produto ,Thích
469,5,"lannister está de parabéns, entrega super rápida.",Thích
470,5,"Balança de ótima qualidade, tem suprido as minha necessidade com muita eficiência. ",Thích
471,5,"Loja totalmente confiável, produto entregue antes do prazo, todo o trajeto do produto foi informado corretamente! Produto foi entregue em perfeitas condições para uso, e exatamente como solicitado! ",Thích
472,5,Produto bom e entrega rápida,Thích
473,5,Bom,Thích
474,5,"Melhor preço e entrega super rápida, sou fregues a muito tempo, loja totalmente confiável...",Thích
475,5,e a melhor loja para fazer compras,Thích
476,5,Bom demais,Thích
477,5,"Lojas lannister - cumpre prazo, mercadoria correto... tudo certinho. O único problema que meu nome está incorreto e não consigo corrigi-lo. ",Thích
478,5,Entrega super rápida! Produto de acordo com as características descritas no site! Excelente!,Thích
479,5,"SUPER RECOMENDO O PRODUTO E A LOJA.
VEIJO CERTINHO E ANTES DO PRAZO PREVISTO",Thích
480,5,Lugar ótimo pra fazer compras !,Thích
481,5," Entrega no prazo , gostei",Thích
482,4,"O tamanho G ta pequeno , ele é G adulto ou infantil ?",Thích
483,5,"Chegou no prazo determinado, muito bem embrulhado.
Estou satisfeita.",Thích
484,5,Produto ótimo. .. chegou antes do esperado.,Thích
485,5,"Otimo deu tudo certinho 
nota 10.",Thích
486,5,Muito bom recomendo.,Thích
487,5,perfeito.,Thích
488,5,"preço bom, produto ótimo e entrega rápida",Thích
489,5,Ótimo produto e chegou antes do prazo,Thích
490,4,correto,Thích
491,5,Recomendo... chegou dentro do prazo.,Thích
492,5,"Excelente produto, veio embaço perfeitamente, chegou antes do previsto. Amei",Thích
493,5,otimo de se comprar ,Thích
494,4,Produto chegou dentro do prazo,Thích
495,5,"Muito bom 
",Thích
496,4,"Produto de otima qualidade, parabéns.",Thích
497,4,muito boa a loja,Thích
498,4,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. ",Thích
499,5,chegou antes do prazo,Thích
500,5,Eu amei o produto. Chegou antes do prazo ,Thích
501,5,Eu compro sempre no baratheon e adoro tudo.,Thích
502,5,Sempre cumpre os prazos de entregues,Thích
503,5,tudo aconteceu como o previsto,Thích
504,5,Entrega rápida produto perfeito ,Thích
505,5,Excelente produto para colecionador. Recomendo!,Thích
506,5,"Produto original, entrega rápida e bom preço!!!",Thích
507,4,Produto bom e entrega no tempo rapido excelente,Thích
508,5,Adorei o produto é a compra excelente!,Thích
509,5,"ASPIRADOR MUITO BOM, LEVE E FÁCIL DE MANUSEAR!",Thích
510,5,"Compensa comprar. Pra quem quer um material de reserva pra usar em treinos, vale bastante.",Thích
511,5,Veio certinho e rapido boa qualidade!,Thích
512,5,Produto lindo e de ótima qualidade ,Thích
513,5,"Produto de qualidade,recomendo...",Thích
514,5,Produto entregue dentro do prazo previsto,Thích
515,5,"O poduto é muito bom eu recomendo
É chegou rápido",Thích
516,5,Recomendo !,Thích
517,4,Muito bim,Thích
518,4,Ou a película é errada ou o modelo não protege toda a frente,Thích
519,5,Satisfatório!,Thích
520,5,Excelente.,Thích
521,5,Gosto muito de comprar com lojas lannister. São confiáveis. ,Thích
522,5,Produto chegou bem antes da data prevista ,Thích
523,5,Gostei mto do produto!,Thích
524,5,Estou muito satisfeita ,Thích
525,5,Super recomendo a loja. Produto entregue muito antes do prazo e de excelente qualidade.,Thích
526,5,Muito bom. Entrega antecipada faz a diferença;,Thích
527,5,Excelente loja...envio rápido e produto certo.,Thích
528,5,Tudo correto exceto a demora que não é culpa do fornecedor e sim dos Correios.,Thích
529,5,"Produto bom, entrega rápida",Thích
530,5,Produto de otima qualidade e bem embalado ,Thích
531,5,"Recomendo a todos a compra de produtos na lannister, minha compra foi entregue a contento e no prazo.",Thích
532,5,"Entrega feita muito antes do prazo, chegou bem embalado e produto excelente!!",Thích
533,5,"Produto lindo perfeito,chegou no tempo certo tudo direitinho",Thích
534,5,"Ótimo produto, entrega antes do prazo. Recomendo!",Thích
535,5,O produto chegou antes do prazo previsto ,Thích
536,5,Rápido ainda veio com um brinde! top,Thích
537,4, Sistema operacional de compra fácil de ser manuseado e compreendido. Entrega rápida e o metros comprado corresponde com o da propaganda. Compraria novamente .,Thích
538,4,"Bom produto, gostei. Apenas faltou ser um pouco mais alti. mas recomendo.",Thích
539,5,Pratico fácil de lavar bem compacto. Minha esposa amou .recomendo,Thích
540,5,O produto é ótimo e original recomendo.,Thích
541,5,chegou rapidinho!!!!,Thích
542,4,O produto chegou no prazo e em perfeitas condições!,Thích
543,5,"Produto excelente para jogar no PS2.
Consta que serve também para PS3 e PC, vou testar.",Thích
544,5,Produto chegou no prazo da entrega sem nenhum detalhe.,Thích
545,4,Material de otima qualidade!,Thích
546,5,Entre super rápida!,Thích
547,5,entregue bem embalado,Thích
548,5,excelente,Thích
549,5,Tudo conforme combinado.,Thích
550,4,"Recomendo , é um bons relógio, mas tinha q ter como desativar o segundo tempo, e no manual tinha q vim explicado pra q serve a função TR, fora isso eu recomendo, foi entregue bem antes do prazo",Thích
551,5,Produto de ótima qualidade.,Thích
552,5,"A entrega foi realizada corretamente, dentro do combinado. O produto veio perfeito e em condições de uso.",Thích
553,5,Estou satisfeita com produto.,Thích
554,5,"Ótimo vendedor, ótimo produto chegou no prazo certo eu recomendo",Thích
555,4,O prazo de entrega podia ser menor!,Thích
556,5,"cEGOU ANTES DO PRAZO, MUITO BOM !!!!",Thích
557,5,Muito Bom! Gostei Bastante! Tecido Ótimo! Atendeu Minhas Espectativas! 👏👏👏 Super Recomendo! 👍,Thích
558,5,Produto adequado as minhas necessidades,Thích
559,4,recomendo,Thích
560,5,Loja confiável ,Thích
561,5,"Produto de excelente qualidade, vendedores responsáveis, entrega no prazo... Super satisfeita.",Thích
562,5,"Primeira vez que compro pela loja virtual e não me arrependo.
Chegou no prazo.",Thích
563,5,"chegou tudo certo, recomendo.",Thích
564,5,Ótimo,Thích
565,5,Adorei,Thích
566,5,Otima loja,Thích
567,5,"Adorei o produto, chegou antes do prazo",Thích
568,4,Imagens na hora da compra são bem distantes do produto final,Thích
569,4,Produto de qualidade. Entrega rápida. Recomendo,Thích
570,5,Minha nota é 10,Thích
571,5,Tenha sempre esse atendimento ao cliente .,Thích
572,5,Era o que eu estava esperando muito bonito e seu led é perfeito sem conta o som que é muito potente enfim perfeito,Thích
573,5,O produto é conforme a foto . atendeu todas minhas expectativas. Super Indico ,Thích
574,5,Agradeço muito! Amei chegou antes do prazo e perfeita ! Virei cliente! Super indico ! Obrigada,Thích
575,4,O cheiro muito bom,Thích
576,4,"Muito fácil e rápido. Tempo de entrega no menor prazo.. Mas, o produto é muito inferior. Obrigada.",Thích
577,5,Produto veio certo como vi na foto e chegou antes do prazo. Gostei bastante!!!,Thích
578,5,Gosto muito de comprarias lannister,Thích
579,5,"Ótimo, produto certinho, entregue dentro do prazo, tudo ok. ",Thích
580,5,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO.",Thích
581,5,MATERIAL MUITO BOM,Thích
582,4,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",Thích
583,5,Ótima,Thích
584,5,"muito bom produto e chegou perfeito
",Thích
585,5,fantástico,Thích
586,4,"Ao comprar 11 lixeiras, tive que pagar o frete individualmente, como se tivesse comprado apenas 1 lixeira. O stark poderia ter montado 1 caixa maior com as 11 lixeiras dentro que seria mais barato",Thích
587,5,Ok,Thích
588,5,Tudo ok. Conforme o anúncio.,Thích
589,5,Perfeito,Thích
590,5,Os produtos chegaram certinho no prazo estou muito satisfeita muito obrigado vcs estão de parabéns,Thích
591,5,"A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito.",Thích
592,5,gostei da compra chegou antes do combinado ..recomendo...,Thích
593,5,Recomendo rápida entrega,Thích
594,4,Chegou dentro do prazo.,Thích
595,5,"produto entregue antes do prazo,muito satisfeita.",Thích
596,5,"Produto enviado com muito carinho e atenção !!!
Adorei.",Thích
597,4,"Entrega rápida antes do prazo, objeto muito bom de acordo com o anuncio.",Thích
598,5,"Gostei muito do meu produto só acho que
os panos poderiam ser maiores, mais está
Tudo certo....super recomendo este sitie,
entrega muito antes do prazo...com certeza irei comprar outras vezes.
",Thích
599,5,Lojas de altamente de qualidade,Thích
600,5,"Excelente produto.
",Thích
601,5,"Chegou muito rápido, fiquei na duvida por nao conhecer o produto , mas muito bom o produto ",Thích
602,5,Super recomendo o produto e a loja!,Thích
603,5,Produto muito bom entrega rápida ,Thích
604,5,"SATISFEITA COM PRODUTO, CUMPRE O OBJETIVO QUE É BOMBEAR ÁGUA, NO MEU CASO, PARA UMA FONTE DE ÁGUA. 
E LOJAS lannister SEMPRE ENTREGA ANTES DO PRAZO E PREÇO BOMMMMM",Thích
605,5,"Recebi ante da data entrega, a americana está de parabéns, o tapete muito bom, cor bonita eu super recomendo...",Thích
606,5,Ainda não abri a embalagem porque vou dar de presente. Mas recebi antes mesmo do prazo.,Thích
607,5,Otimo qualidade ,Thích
608,4,Muito bem atendida chegou antes do prazo,Thích
609,5,A única coisa q eu acho q as entregas poderiam ser mais rápidas n a cada 10 ou 15 dias e muito demorado ,Thích
610,5,"Ótima empresa, entregou antes do prazo.
Vocês estão de parabéns.",Thích
611,5,"Qualidade e preço justo, com entrega em tempo recorde.",Thích
612,5,Produto de ótima qualidade e entrega turbo!,Thích
613,5,Recebi super rápido.,Thích
614,5,"Entrega super rápida , recomendo o parceiro targaryen . NOTA 1000!!",Thích
615,4,Material de boa qualidade e bonito..Só achei que fosse maior!!! ,Thích
616,5,Produto enorme e confortavel.,Thích
617,5,"Adorei o produto e chegou antes do q eu esperava...super recomendo
",Thích
618,5,produto bom gostei muito!,Thích
619,5,Muito bom,Thích
620,4,"Alguns itens do produto como tampo de vidro e pés, deixaram a deixar devido a fragilidade do material",Thích
621,5,Comprei na segunda-feira a tarde. Terça-feira foi feriado e na quarta-feira o produto chegou em minha casa. Parabéns pela rapidez.,Thích
622,5,"O produto chegou muito antes do prazo combinado e deforma segura. 
Fiquei muito satisfeito!!!",Thích
623,5,Mada a declarar,Thích
624,5,"Ainda não pude testar, mas chegou em tempo Record. ",Thích
625,4,Entrega rápida e produto muito bacana!!!,Thích
626,5,A entrega foi realizada antes mesmo do prazo estabelecido. Produto bem embalado e aprovado ,Thích
627,5,Entrega perfeita e bem antes da data prevista.,Thích
628,5,"Adorei o produto, ainda não o coloquei no lugar para testar a fixação do adesivo mas espero que seja bom. Achei que seria um pouco maior, porém estou satisfeita. Chegou antes do prazo estipulado👏",Thích
629,5,Tudo ok,Thích
630,5,Chegou em perfeito estado e antes do prazo previsto. Obrigada pela rapidez. ,Thích
631,5,"Almofada linda, cor linda e grandona. Fiz uma excelente compra.",Thích
632,5,Otimo,Thích
633,5,ÓTIMOS PARCEIROS! PARABÉNS!!!,Thích
634,5,rapido e pratico da compra ,Thích
635,5,Uma loja super perfeita que compre com seus o que fala pra seu cliente chega a te mesmo ante do prazo ,Thích
636,5,"Tudo dentro do esperado, a não ser o correio que trouxe a embalagem parecendo estar atropelado por um trem, tive de pessar os tres produtos pra ver se tinha perda, pois estava vazando.",Thích
637,5,"Muito eficiente a entrega, com produto de qualidade.👍",Thích
638,5,"Tudo certinho, obrigada.",Thích
639,5,Fiquei muito satisfeita,Thích
640,5,"Atendimento nota 10. Produto de muita qualidade e prazo de entrega respeitado, aliás chegou muito antes do tempo dado inicialmente! Parabéns.",Thích
641,5,Produto excelente. Recomendo.,Thích
642,5,Produto maravilhoso...recomendo,Thích
643,5,Recomendo,Thích
644,5,Muito bom....,Thích
645,5,O produto é muito bom ,Thích
646,4,Loja entregou antes do esperado,Thích
647,5,Adoro comprar na loja ,Thích
648,4,Dentro do Prazo e em perfeito estado!! Gostei!!!,Thích
649,4,"LOJA CONFIAVEL, MAS AINDA NÃO RECEBI O PRODUTO",Thích
